320	2215	2
320	2264	1
320	2284	2
320	2295	1
320	2364	1
320	2452	1
320	2457	1
320	2487	1
320	2525	1
320	2617	1
320	2627	8
320	2635	1
320	2636	1
320	2641	1
320	2692	1
320	2729	1
320	2755	2
320	2802	1
320	2958	1
320	2962	1
320	3026	1
320	3083	1
320	3257	2
320	3268	1
320	3298	1
320	3310	1
320	3438	1
320	3711	1
320	3805	1
320	3807	1
320	3888	1
320	3895	3
320	3897	3
320	3947	1
320	3999	2
320	4017	2
320	4024	1
320	4026	2
320	4070	1
320	4405	1
320	4499	1
320	4628	1
320	4632	1
320	4646	1
320	4660	4
320	4689	2
320	4692	1
320	4825	1
320	5053	2
328	640	1
328	784	1
328	2286	1
328	2627	1
328	4689	1
328	4968	1
332	499	1
332	639	2
332	647	1
332	1178	1
332	1534	1
332	1855	1
332	1953	1
332	2217	1
332	3155	1
332	3263	1
332	3274	1
332	4024	1
332	4026	1
332	4689	1
333	418	1
333	620	1
333	991	1
333	1261	1
333	1855	1
333	3234	1
333	3875	1
333	3999	1
333	4595	1
333	4660	1
336	715	1
336	3240	1
336	3242	1
336	4293	1
336	5044	1
337	639	2
337	4024	2
337	4926	1
342	441	1
342	550	3
342	632	1
342	647	2
342	1518	1
342	1686	2
342	1692	1
342	1820	1
342	1867	1
342	2336	3
342	2452	1
342	2482	1
342	2491	1
342	3284	3
342	3842	2
342	3875	1
342	4306	5
342	4433	5
342	4511	3
342	4595	1
342	4784	5
343	2215	1
348	639	2
348	1557	2
348	4024	1
366	639	1
366	1574	1
366	1592	1
366	2448	1
378	639	1
378	1017	2
378	1855	1
378	2627	1
378	4340	1
393	639	1
393	4024	1
396	616	1
396	1744	1
396	1855	1
396	4026	1
400	639	4
400	983	1
400	1855	2
400	3766	1
400	4024	1
413	981	1
413	1534	1
413	2802	1
413	3064	3
413	3152	1
413	3810	1
413	4024	1
414	647	1
416	4024	1
418	616	3
418	647	1
418	667	5
418	680	2
418	882	1
418	967	1
418	991	1
418	1017	1
418	1290	1
418	1376	1
418	1628	1
418	2333	1
418	2364	1
418	2525	1
418	2627	4
418	2635	1
418	2825	1
418	2945	1
418	3181	2
418	3999	1
418	4024	2
418	4026	2
418	4028	1
418	4595	5
418	4715	1
441	550	1
441	616	1
441	647	2
441	955	1
441	995	1
441	1324	1
441	1376	1
441	2358	1
441	2364	1
441	2452	1
441	2627	2
441	2628	1
441	2630	1
441	3073	1
441	3267	1
441	3407	1
441	3549	1
441	3875	1
441	3999	1
441	4028	1
441	4433	1
441	4511	3
441	4660	1
441	4784	1
441	4831	1
441	5048	1
441	5053	1
443	3867	1
443	4024	1
444	616	1
444	639	7
444	955	1
444	1118	1
444	1121	1
444	1376	1
444	2574	4
444	2575	1
444	2627	1
444	2915	2
444	2945	1
444	3211	4
444	3407	1
444	3409	1
444	3864	15
444	4024	12
444	4660	1
444	5053	1
445	4601	1
471	4926	1
480	616	1
480	639	1
480	1422	1
480	1622	1
480	1628	1
480	2574	1
480	3975	1
480	4024	2
480	4293	1
480	4505	1
499	616	1
499	647	1
501	998	1
501	1457	1
501	2196	2
501	2448	1
501	2962	1
501	3254	1
501	3947	1
501	4158	1
501	4660	1
502	506	1
502	639	1
502	1456	1
502	3155	1
502	3562	1
503	616	1
503	1017	1
503	1386	1
503	2217	1
503	2284	1
503	2515	4
503	2617	1
503	2635	1
503	4024	1
506	639	4
506	647	2
506	1491	1
506	1853	1
506	1855	1
506	2217	1
506	2286	1
506	2480	1
506	2487	1
506	2635	1
506	2755	1
506	2838	1
506	2962	2
506	3153	2
506	3273	1
506	3593	2
506	4024	3
506	4026	1
506	4561	1
522	4595	1
545	3245	1
545	4628	2
549	610	1
549	639	1
549	703	1
549	991	2
549	1017	1
549	1044	1
549	1314	1
549	1531	3
549	1845	1
549	1849	1
549	1953	1
549	2047	1
549	2574	1
549	2627	4
549	2945	1
549	3040	2
549	3202	1
549	3789	1
549	3842	1
549	3920	2
549	3999	12
549	4024	1
549	4025	1
549	4206	1
549	4433	1
549	4466	1
549	4632	1
549	4660	1
549	4968	1
550	1017	1
550	2515	1
550	2827	1
550	2945	2
550	5039	1
571	3303	1
573	616	1
573	1316	1
573	2549	1
573	4024	2
579	4021	1
579	4024	1
584	2518	1
584	4660	1
588	639	1
588	715	1
588	1017	1
588	2627	1
593	616	1
593	639	2
593	647	2
593	768	1
593	1017	2
593	1574	19
593	2574	1
593	2627	1
593	2636	1
593	3663	1
593	4024	5
593	4786	1
593	4800	9
593	4960	2
595	768	1
595	1017	1
595	1861	1
595	3012	2
595	3563	1
595	4967	1
602	4024	2
604	616	1
604	639	2
604	2215	1
604	2750	1
604	3549	1
604	3891	1
604	4024	3
604	4026	2
604	4660	1
607	647	1
607	690	1
607	1017	2
607	1851	1
607	2286	1
607	3947	1
607	4024	1
607	4026	1
607	4595	1
607	4660	1
609	639	1
609	1491	1
609	1855	1
609	2225	2
609	2383	1
609	2515	2
609	2962	1
609	3272	1
609	4024	3
609	4282	1
610	611	1
610	615	2
610	616	7
610	617	3
610	621	1
610	628	1
610	634	1
610	639	3
610	647	4
610	702	1
610	715	1
610	1017	4
610	1136	1
610	1266	1
610	1634	3
610	1743	1
610	1845	1
610	1849	2
610	1853	1
610	1855	6
610	1953	9
610	2054	1
610	2145	2
610	2215	1
610	2217	4
610	2225	1
610	2254	1
610	2284	1
610	2286	3
610	2356	1
610	2364	1
610	2383	1
610	2482	1
610	2568	1
610	2627	2
610	2635	1
610	2729	1
610	2802	1
610	2835	2
610	2838	2
610	2850	1
610	2962	1
610	3202	1
610	3298	1
610	3523	1
610	3712	1
610	3776	1
610	3904	1
610	3999	1
610	4024	7
610	4025	1
610	4026	6
610	4073	1
610	4109	1
610	4152	1
610	4489	1
610	4560	1
610	4561	1
610	4601	1
610	4660	6
610	5053	1
611	647	1
611	1855	1
611	2962	1
611	4024	2
611	4026	1
611	5053	1
613	616	1
613	2217	2
613	2627	1
613	2666	1
613	2802	2
613	2930	1
613	3536	2
613	4660	1
615	634	1
615	1831	1
615	1836	1
615	1849	3
615	1953	1
615	2145	1
615	2217	1
615	2254	1
615	2286	1
615	2627	1
615	2964	1
615	3263	1
615	3273	1
615	3711	1
615	4204	1
616	621	2
616	632	1
616	634	2
616	639	11
616	640	1
616	647	32
616	704	1
616	710	1
616	715	1
616	722	1
616	922	1
616	932	2
616	967	1
616	972	1
616	982	1
616	1017	9
616	1029	1
616	1136	1
616	1266	1
616	1271	3
616	1272	3
616	1332	1
616	1378	1
616	1429	1
616	1522	1
616	1529	1
616	1534	2
616	1556	1
616	1564	2
616	1586	3
616	1594	1
616	1619	2
616	1628	6
616	1688	1
616	1692	1
616	1743	3
616	1785	1
616	1813	1
616	1827	1
616	1831	13
616	1849	3
616	1855	14
616	1856	1
616	1861	1
616	1887	2
616	1901	1
616	1953	6
616	2034	1
616	2175	2
616	2215	2
616	2217	6
616	2286	1
616	2336	1
616	2364	6
616	2383	1
616	2404	2
616	2456	1
616	2458	1
616	2480	1
616	2482	2
616	2487	1
616	2515	5
616	2574	1
616	2627	39
616	2634	2
616	2635	2
616	2651	1
616	2729	1
616	2754	2
616	2757	2
616	2802	1
616	2838	3
616	2945	2
616	2962	6
616	2974	2
616	3006	1
616	3026	2
616	3064	2
616	3083	1
616	3166	3
616	3249	1
616	3251	1
616	3267	1
616	3268	3
616	3284	1
616	3298	15
616	3438	1
616	3549	1
616	3593	1
616	3655	1
616	3664	2
616	3706	1
616	3776	1
616	3788	1
616	3891	1
616	3904	1
616	3920	1
616	3942	1
616	3975	2
616	4024	19
616	4026	9
616	4069	1
616	4070	1
616	4158	2
616	4206	3
616	4220	2
616	4222	2
616	4275	1
616	4282	1
616	4293	12
616	4433	2
616	4436	1
616	4489	1
616	4499	2
616	4505	4
616	4561	3
616	4595	2
616	4602	1
616	4632	1
616	4634	1
616	4645	1
616	4660	34
616	4689	1
616	4741	1
616	4778	1
616	4784	1
616	4839	2
616	4893	1
616	4968	1
616	5033	1
616	5044	1
616	5046	1
616	5048	2
616	5053	4
616	5072	1
617	628	1
617	639	3
617	640	2
617	641	1
617	647	5
617	768	1
617	974	1
617	988	1
617	1017	1
617	1271	1
617	1851	4
617	1855	2
617	2364	1
617	2451	1
617	2515	3
617	2530	1
617	2609	1
617	2627	9
617	2754	1
617	2958	3
617	2962	2
617	3166	1
617	3272	1
617	3274	1
617	3509	1
617	3714	1
617	3787	1
617	3904	1
617	4024	3
617	4026	3
617	4109	1
617	4255	1
617	4275	1
617	4293	1
617	4320	1
617	4660	3
617	4689	1
618	639	1
618	714	1
618	1902	1
618	2575	1
618	4024	1
618	4026	1
618	4595	1
619	4692	1
620	3691	1
620	3975	1
620	4595	1
620	4616	1
620	4660	3
621	1855	2
621	2254	1
621	3153	1
621	3593	1
621	5053	3
625	981	1
625	1534	1
625	2141	1
625	4024	1
628	632	1
628	639	2
628	647	1
628	1838	1
628	2217	1
628	3166	1
628	4024	3
628	4262	1
628	4969	1
628	5053	2
630	639	2
630	647	1
630	1332	2
630	1695	1
630	1855	1
630	2452	1
630	2518	1
630	2962	4
630	3254	1
630	3706	1
630	4024	2
630	4660	1
630	4803	1
630	4891	1
632	639	1
632	641	1
632	647	3
632	1017	1
632	1585	2
632	1827	1
632	1838	1
632	1845	1
632	1849	2
632	1953	1
632	2141	1
632	2193	1
632	2224	1
632	2258	1
632	2273	1
632	2514	2
632	2518	1
632	2627	3
632	2683	1
632	2747	1
632	2962	1
632	3153	1
632	3166	1
632	3764	1
632	3776	1
632	3784	3
632	4024	1
632	4068	1
632	4660	3
632	4803	2
632	4967	1
634	639	2
634	1017	1
634	1310	1
634	1531	1
634	1731	1
634	1831	2
634	1855	1
634	1907	1
634	1953	1
634	2254	1
634	2364	1
634	2627	2
634	2729	1
634	4024	1
634	4109	1
634	4255	1
634	4293	1
634	4660	2
634	5053	1
639	640	1
639	647	24
639	655	1
639	688	1
639	714	6
639	715	3
639	716	2
639	784	1
639	818	1
639	819	1
639	882	1
639	932	1
639	949	1
639	950	4
639	965	1
639	974	1
639	981	1
639	983	1
639	1017	8
639	1029	1
639	1043	1
639	1044	1
639	1056	1
639	1083	2
639	1118	1
639	1126	1
639	1158	1
639	1167	1
639	1173	1
639	1190	1
639	1261	1
639	1298	1
639	1309	1
639	1368	1
639	1422	2
639	1451	2
639	1457	1
639	1500	1
639	1511	1
639	1518	3
639	1522	1
639	1531	2
639	1534	3
639	1557	5
639	1562	1
639	1564	1
639	1571	2
639	1574	3
639	1575	1
639	1576	1
639	1590	1
639	1591	2
639	1619	1
639	1638	1
639	1688	1
639	1689	1
639	1692	1
639	1695	1
639	1696	1
639	1785	2
639	1820	1
639	1831	2
639	1851	1
639	1855	18
639	1860	1
639	1862	1
639	1901	1
639	1902	1
639	1907	1
639	1909	1
639	1953	5
639	2033	1
639	2034	1
639	2047	1
639	2054	1
639	2112	1
639	2214	3
639	2215	2
639	2217	1
639	2225	1
639	2268	2
639	2284	2
639	2286	3
639	2298	1
639	2356	2
639	2364	5
639	2381	1
639	2455	1
639	2457	1
639	2480	3
639	2482	1
639	2487	2
639	2515	5
639	2518	4
639	2575	1
639	2599	1
639	2607	1
639	2617	1
639	2627	19
639	2630	2
639	2635	2
639	2637	1
639	2640	2
639	2666	1
639	2686	1
639	2692	2
639	2729	2
639	2730	1
639	2747	4
639	2754	2
639	2757	1
639	2802	1
639	2825	1
639	2827	1
639	2879	1
639	2915	1
639	2945	2
639	2958	2
639	2962	4
639	2996	1
639	3006	1
639	3015	1
639	3026	2
639	3056	1
639	3073	2
639	3081	1
639	3083	1
639	3084	1
639	3088	1
639	3091	1
639	3107	1
639	3109	1
639	3141	2
639	3150	1
639	3211	2
639	3234	1
639	3240	2
639	3249	1
639	3251	1
639	3263	2
639	3268	3
639	3272	1
639	3273	2
639	3274	1
639	3287	1
639	3298	2
639	3340	1
639	3349	3
639	3350	1
639	3425	1
639	3438	4
639	3464	1
639	3485	2
639	3511	1
639	3523	1
639	3548	1
639	3549	2
639	3562	5
639	3567	1
639	3664	1
639	3702	1
639	3706	1
639	3710	2
639	3711	2
639	3721	1
639	3746	1
639	3764	1
639	3765	4
639	3776	1
639	3789	1
639	3856	1
639	3895	2
639	3897	1
639	3920	1
639	3985	1
639	3999	1
639	4002	1
639	4006	1
639	4024	9
639	4025	1
639	4026	23
639	4061	1
639	4068	1
639	4070	1
639	4150	1
639	4152	3
639	4158	1
639	4189	1
639	4220	1
639	4222	1
639	4224	1
639	4240	1
639	4282	1
639	4293	2
639	4299	2
639	4405	1
639	4433	1
639	4492	1
639	4499	1
639	4509	1
639	4511	2
639	4561	3
639	4595	5
639	4602	2
639	4628	3
639	4630	1
639	4644	1
639	4660	23
639	4669	2
639	4689	6
639	4733	1
639	4786	1
639	4839	3
639	4889	1
639	4918	1
639	4919	2
639	4926	2
639	4958	1
639	4967	1
639	4968	1
639	5046	1
639	5048	3
639	5053	1
639	5072	2
640	647	1
640	1557	1
640	2217	1
640	2448	1
640	2515	1
640	2627	3
640	2962	2
640	3547	1
640	3593	1
640	4024	1
640	4026	1
640	4660	2
641	1823	1
641	1849	1
641	2217	1
641	2268	1
641	4024	1
641	4561	1
641	4660	4
647	680	1
647	688	2
647	690	1
647	709	1
647	710	1
647	714	1
647	784	1
647	824	1
647	882	1
647	983	1
647	988	1
647	1012	1
647	1017	12
647	1029	1
647	1121	1
647	1242	1
647	1271	1
647	1272	1
647	1274	1
647	1310	2
647	1378	1
647	1422	1
647	1429	1
647	1438	1
647	1451	1
647	1453	2
647	1491	1
647	1510	1
647	1522	1
647	1534	1
647	1562	1
647	1564	1
647	1590	1
647	1628	1
647	1686	1
647	1692	1
647	1827	1
647	1829	1
647	1831	1
647	1851	3
647	1853	1
647	1855	14
647	1884	1
647	1907	1
647	1953	7
647	2193	1
647	2214	2
647	2215	2
647	2217	35
647	2264	2
647	2286	13
647	2364	2
647	2448	3
647	2455	1
647	2456	1
647	2482	1
647	2487	1
647	2514	1
647	2515	3
647	2518	1
647	2525	1
647	2574	1
647	2627	39
647	2635	1
647	2641	1
647	2651	1
647	2668	1
647	2683	1
647	2729	2
647	2747	1
647	2757	2
647	2802	2
647	2821	1
647	2838	1
647	2958	3
647	2962	4
647	3040	1
647	3076	1
647	3083	2
647	3102	2
647	3166	5
647	3249	1
647	3251	1
647	3274	1
647	3298	3
647	3549	2
647	3746	1
647	3765	1
647	3875	1
647	3907	1
647	3920	1
647	4021	1
647	4024	46
647	4026	11
647	4146	1
647	4158	1
647	4187	1
647	4189	1
647	4204	1
647	4206	11
647	4293	7
647	4487	1
647	4489	1
647	4550	1
647	4561	1
647	4595	9
647	4616	1
647	4630	1
647	4634	1
647	4660	24
647	4692	1
647	4706	3
647	4710	1
647	4745	1
647	4800	1
647	4806	2
647	4919	3
647	4926	2
647	4967	1
647	5003	1
647	5053	4
647	5072	1
655	1017	1
655	1829	2
655	2286	2
655	2448	1
655	2821	1
655	3102	1
655	4026	1
655	4660	1
667	714	1
667	4024	2
667	4660	1
669	1829	1
680	1619	1
680	1953	2
680	3975	1
685	1855	1
685	3268	1
688	1549	1
688	2636	2
690	1017	3
690	1619	1
690	2174	1
690	3985	1
690	4282	1
690	5053	1
692	4024	1
692	4206	1
692	4660	1
695	4282	1
702	2268	1
703	1125	1
703	2400	1
703	3765	1
703	4024	1
703	4758	1
704	1855	1
704	3040	1
704	4024	1
709	1422	1
709	2518	1
709	2838	1
709	2958	2
709	3162	1
709	4660	1
710	1017	1
710	1528	1
710	1534	1
710	2215	1
710	2364	2
710	2640	1
710	4293	1
714	716	1
714	1376	1
714	1855	2
714	2229	1
714	2286	1
714	3040	1
714	3257	1
714	3409	1
714	3875	3
714	4024	7
714	4028	1
714	4068	1
714	4595	3
714	4601	4
714	4660	1
714	4741	3
714	4831	1
715	781	1
715	1029	3
715	1836	1
715	2215	1
715	2635	1
715	2974	1
715	3240	1
715	4631	1
715	4632	1
715	4640	1
715	4660	1
715	4968	1
716	4024	1
716	4026	1
716	4158	1
722	1855	1
722	3083	1
722	4533	1
722	5053	1
725	2404	3
738	2514	2
738	2692	1
738	4025	2
744	1017	1
744	4660	1
745	2164	1
747	1855	1
747	3340	1
747	4024	1
751	2572	1
751	2754	2
751	3888	1
751	4024	1
758	2574	1
759	1574	1
759	2145	1
759	3268	1
759	3593	1
764	2518	1
768	978	1
768	1043	1
768	1136	3
768	1430	1
768	1432	1
768	1574	1
768	2448	1
768	2451	1
768	2627	1
768	3141	1
768	3547	1
768	3853	1
768	4012	1
768	4630	1
768	4926	1
773	4183	1
784	1017	1
784	1855	1
784	2215	1
784	2636	1
784	2755	1
784	3141	1
784	4002	1
784	4024	1
784	4028	1
784	4645	1
784	4660	1
784	4689	1
784	4800	1
785	4926	1
818	892	1
818	1564	1
818	2047	2
818	2049	1
818	3083	1
818	3755	1
818	3891	1
818	3920	1
818	4024	1
818	4616	1
818	4710	1
818	4857	1
819	2193	1
819	4024	1
824	2288	1
824	2456	1
824	3784	1
824	3947	1
833	2141	1
833	2264	1
833	4024	2
833	5053	1
836	4024	1
882	1017	1
882	1624	1
882	2175	1
882	2448	1
882	2525	1
882	2827	1
882	2945	3
882	3310	1
882	4595	1
882	4601	1
888	1017	1
892	1860	1
892	2215	1
892	2448	1
892	2802	1
892	3947	3
892	4487	1
892	4616	2
922	4891	1
932	1855	1
932	4024	1
932	4940	1
934	988	2
934	1242	1
934	4918	1
941	1638	1
941	1855	1
941	2630	2
941	4758	2
949	980	2
949	2297	1
949	2640	1
949	3064	1
949	3117	1
949	3150	1
949	4158	1
950	965	1
950	1017	1
950	1953	1
950	2215	1
950	2224	1
950	2515	1
950	2802	2
950	3040	1
950	3240	1
950	4024	3
950	4026	1
954	1164	1
954	1532	1
954	3891	1
954	4028	1
955	2356	1
965	2668	1
965	3425	2
965	4024	3
967	4595	1
972	1017	1
972	2286	1
972	3166	1
972	3562	1
974	3251	1
974	3270	1
974	3766	1
974	4024	1
974	4616	1
974	4689	1
975	2630	1
975	4024	2
978	1133	2
980	1855	1
980	2298	1
980	2850	1
980	3064	1
980	3150	1
980	3856	1
980	4024	2
981	1534	1
981	3544	1
981	4024	1
982	1571	2
982	2215	1
982	2574	3
982	3523	1
982	3771	1
982	4026	2
982	4689	2
982	4800	1
983	2451	1
983	3438	1
988	1017	2
988	1043	1
988	1242	1
988	1586	1
988	1694	1
988	2196	1
988	2487	1
988	3789	1
988	4024	1
988	4026	1
988	4561	1
988	4918	1
988	5053	1
991	1017	1
991	2333	2
991	2627	1
991	3272	1
991	3891	1
991	3999	1
991	4024	1
995	3999	1
998	1126	1
998	1158	1
998	1265	1
998	1272	1
998	1855	2
998	3549	1
998	4024	3
998	4306	2
998	4926	1
1012	4024	1
1017	1121	1
1017	1257	5
1017	1261	1
1017	1266	1
1017	1314	2
1017	1378	1
1017	1422	17
1017	1429	1
1017	1505	1
1017	1518	1
1017	1522	1
1017	1529	1
1017	1534	1
1017	1574	1
1017	1582	1
1017	1585	1
1017	1586	1
1017	1592	1
1017	1605	1
1017	1624	1
1017	1628	1
1017	1696	1
1017	1831	3
1017	1836	3
1017	1838	1
1017	1845	1
1017	1849	1
1017	1851	2
1017	1855	6
1017	1887	1
1017	1912	1
1017	1953	9
1017	2033	1
1017	2215	1
1017	2264	1
1017	2286	1
1017	2364	3
1017	2383	1
1017	2400	1
1017	2448	3
1017	2457	1
1017	2487	1
1017	2491	1
1017	2568	1
1017	2609	1
1017	2627	12
1017	2640	1
1017	2641	1
1017	2750	1
1017	2945	5
1017	3026	5
1017	3070	1
1017	3083	1
1017	3102	2
1017	3141	1
1017	3181	2
1017	3202	1
1017	3211	1
1017	3251	1
1017	3263	1
1017	3274	1
1017	3298	2
1017	3549	1
1017	3562	1
1017	3711	1
1017	3807	1
1017	3891	2
1017	3893	1
1017	3895	2
1017	3903	1
1017	3947	2
1017	3999	1
1017	4006	1
1017	4024	20
1017	4026	5
1017	4028	1
1017	4070	2
1017	4152	1
1017	4158	2
1017	4204	1
1017	4293	8
1017	4443	1
1017	4492	1
1017	4511	1
1017	4533	1
1017	4595	8
1017	4601	1
1017	4632	1
1017	4660	4
1017	4692	1
1017	4710	1
1017	4803	1
1017	4825	1
1017	4887	1
1017	4904	1
1017	4926	4
1017	4960	2
1017	5072	1
1029	1831	1
1029	3242	1
1029	3549	1
1029	4024	3
1029	4660	2
1029	4669	1
1029	5044	2
1043	2217	1
1043	2627	1
1043	3853	1
1044	1582	1
1044	1590	1
1044	2333	1
1044	2457	1
1044	2525	1
1044	2617	1
1044	2627	4
1044	2636	1
1044	3310	1
1044	4024	2
1044	4026	1
1044	4660	2
1044	4960	1
1056	1582	1
1056	2018	2
1056	2112	1
1056	3245	3
1056	3576	1
1056	4293	1
1083	1429	5
1083	4026	1
1118	1121	1
1118	2448	1
1118	2455	1
1118	2574	2
1118	2755	1
1118	3102	1
1118	3109	1
1118	3298	1
1118	4024	1
1118	4026	3
1121	4691	1
1121	4919	1
1125	1849	1
1125	3776	1
1126	1829	1
1126	1855	1
1126	2591	1
1126	4024	1
1133	1574	1
1136	1430	1
1136	2958	1
1136	3536	1
1136	4240	1
1136	4967	1
1148	2627	1
1148	2640	1
1148	4026	1
1158	3879	1
1164	1574	1
1164	1610	2
1164	2525	1
1164	2627	1
1164	2636	1
1164	4028	1
1164	4926	1
1167	4024	1
1173	1855	1
1173	2757	1
1178	2193	1
1178	2383	1
1186	3875	1
1186	4660	1
1190	3083	1
1190	4024	1
1195	2635	1
1195	3784	1
1234	3064	1
1242	2214	1
1242	4918	1
1257	1855	1
1257	3040	1
1257	3268	1
1257	3549	2
1257	4068	1
1257	4492	1
1257	4760	1
1261	1861	1
1261	3015	1
1266	1855	2
1266	4969	1
1266	5003	1
1271	1855	1
1271	2784	1
1271	2962	1
1271	3349	2
1271	4024	1
1271	4926	1
1272	1619	1
1272	1638	1
1272	1855	3
1272	2515	1
1272	2518	1
1272	4026	1
1274	1855	1
1274	2627	1
1290	3070	1
1290	3083	1
1290	3903	1
1290	4595	1
1298	4024	1
1298	4640	1
1310	4024	1
1314	1505	1
1314	1692	1
1314	2455	1
1314	2750	1
1314	3947	1
1314	4024	1
1314	4433	1
1314	4960	1
1316	1574	1
1316	4889	1
1324	1477	2
1324	3118	1
1324	3270	1
1332	4024	1
1332	4293	1
1362	1582	1
1362	2962	1
1362	4293	4
1362	4660	1
1368	4024	1
1368	4293	1
1368	4926	1
1376	1953	2
1376	2825	1
1376	3070	1
1376	4006	1
1378	4595	1
1385	1386	14
1385	1582	29
1385	1622	3
1385	1909	1
1385	2018	26
1385	2112	5
1385	2568	1
1385	2651	1
1385	2692	1
1385	2879	1
1385	3245	10
1385	4578	1
1386	1582	21
1386	1849	1
1386	1909	1
1386	2018	35
1386	2112	5
1386	2145	1
1386	2568	1
1386	2757	1
1386	3245	16
1386	4578	4
1422	1429	2
1422	2214	2
1422	2757	1
1422	4024	15
1422	4293	12
1422	4660	13
1422	4856	1
1429	1628	1
1429	1831	1
1429	1851	3
1429	1855	2
1429	2214	1
1429	2627	1
1429	3245	1
1429	4026	5
1429	4499	1
1429	4646	1
1430	1438	1
1430	1576	1
1430	2214	1
1430	4026	1
1430	4660	1
1430	4856	1
1432	1438	1
1432	2214	1
1432	4021	1
1438	1855	1
1438	4026	1
1438	4646	2
1451	4024	1
1453	3153	1
1453	4561	1
1456	1457	1
1456	3710	1
1456	4024	1
1457	3562	1
1457	4024	1
